Family,Species,Latitude,Longitude,Location,Source
Vespertilionidae,Pipistrellus tenuis,26.5355,91.7186,"Goreswar, Assam",Saikia 2018
Vespertilionidae,Pipistrellus tenuis,23.1815,79.9864,"Jabalpur, Madhya Pradesh",Saikia 2018
Vespertilionidae,Pipistrellus tenuis,31.8843,77.1456,"Bhunter, Himachal Pradesh",Saikia 2018
Vespertilionidae,Pipistrellus tenuis,32.0268,77.3511,"Manikaran, Himachal Pradesh",Saikia 2018
Vespertilionidae,Pipistrellus tenuis,30.9,76.85,"Majothu, Himachal Pradesh",Saikia 2018
Vespertilionidae,Pipistrellus tenuis,30.4666,77.5333,"Simbalwara Wildlife Sanctuary, Himachal Pradesh",Saikia 2018
Vespertilionidae,Pipistrellus tenuis,17.9487,73.8919,"Wai, Maharashtra",Saikia 2018
Vespertilionidae,Pipistrellus tenuis,28.731305,77.218609,"Wazirabad, New Delhi",Saikia 2018
Vespertilionidae,Pipistrellus tenuis,10.4481,76.1871,"Paralam, Kerala",Saikia 2018
Vespertilionidae,Pipistrellus tenuis,10.163,76.1813,"Pallipuram, Kerala",Saikia 2018
Vespertilionidae,Pipistrellus tenuis,10.4639,76.203,"Venginissery, Kerala",Saikia 2018
