Family,Species,Latitude,Longitude,Location,Source
Vespertilionidae,Scotophilus heathii,15.317,76.467,"Mosque, Hampi, Bellary Dist., Karnataka",OU.NHM Collection
Vespertilionidae,Scotophilus heathii,21.337,79.315,"Nagardan Qila, Ramtek Near Kandheri MOIL,Nagpur Dist., Maharastra",OU.NHM Collection
Vespertilionidae,Scotophilus heathii,8.8586,77.2175,Shendurney WLS and surrounding unprotected areas.,Deshpande (2012)
Vespertilionidae,Scotophilus heathii,34.125,72.032272,"Syedabad, Pakistan",Rahman et al. (2015a)
Vespertilionidae,Scotophilus heathii,34.364,71.844602,"Ghanu deri, Pakistan",Rahman et al. (2015a)
Vespertilionidae,Scotophilus heathii,28.946361,80.276889,"Daijee Prem Chaudhary House, Daijee, Nepal",Chaudhary & Ghimire (2011)
Vespertilionidae,Scotophilus heathii,20.29522,85.824787,Bhubaneswar city,Debata et al. (2018)
Vespertilionidae,Scotophilus heathii,22.992,72.505,"Sarkhej Roza, Ahmedabad, Gujarat",OU.NHM Collection
Vespertilionidae,Scotophilus heathii,30.344,77.984,"Bajawala, Dehradun, Uttarakhand",Chakravarthy (2015)
Vespertilionidae,Scotophilus heathii,18.648,74.062,"Bhima Koregaon, Maharashtra",Gaikwad et al. (2012)
Vespertilionidae,Scotophilus heathii,18.459,74.587,"Daund, Maharashtra",Gaikwad et al. (2012)
Vespertilionidae,Scotophilus heathii,17.984,75.116,"Nira Narsingpur, Maharashtra",Gaikwad et al. (2012)
Vespertilionidae,Scotophilus heathii,18.115,75.029,"Jamb- Indapur, Maharashtra",Gaikwad et al. (2012)
Vespertilionidae,Scotophilus heathii,20.793,78.139,"Dhamangaon, Maharashtra",Gaikwad et al. (2012)
Vespertilionidae,Scotophilus heathii,17.659,75.906,"Solapur, Maharashtra",Gaikwad et al. (2012)
Vespertilionidae,Scotophilus heathii,18.9192,73.3277,"Karjat, Maharashtra",Saikia 2018
Vespertilionidae,Scotophilus heathii,17.9843,73.4646,"Poladpur, Maharashtra",Saikia 2018
Vespertilionidae,Scotophilus heathii,21.864827,77.992524,"Forest Rest House, Betul, Madhya Pradesh",Saikia 2018
Vespertilionidae,Scotophilus heathii,10.5484,76.2857,"Kerala Agriculture University, Thrissur, Kerala",Saikia 2018
Vespertilionidae,Scotophilus heathii,27.540627,96.397277,"Deban, Tirap district, Arunachal Pradesh",Sinha 1999
Vespertilionidae,Scotophilus heathii,25.994306,90.776641,"Dudhnai, Goalpara district, Assam",Sinha 1999
Vespertilionidae,Scotophilus heathii,26.587133,91.72848,"Mahuripara, Kamrup district, Assam",Sinha 1999
Vespertilionidae,Scotophilus heathii,24.778245,93.139525,"Jeribam, Imphal district, Manipur",Sinha 1999
Vespertilionidae,Scotophilus heathii,26.10386806,94.56705043,"Naltoqa village, Zunhetobo district, Nagaland",Sinha 1999
Vespertilionidae,Scotophilus heathii,23.504201,86.698106,"Arrah, Bardhman district, West Bengal",Das 2003
Vespertilionidae,Scotophilus heathii,23.627502,88.051612,"Churpuni, West Bengal",Das 2003
Vespertilionidae,Scotophilus heathii,26.7517,89.372785,"Bharnobari, Jalpaiguri, West Bengal",Das 2003
Vespertilionidae,Scotophilus heathii,26.550492,89.395583,"Chilapata, Jalpaiguri, West Bengal",Das 2003
Vespertilionidae,Scotophilus heathii,27.566944,84.500278,"Sauraha, Narayani, Nepal",Myers et al 2000
Vespertilionidae,Scotophilus heathii,27.533611,84.468611,"Royal Chitwan National Park, Nandon Tal, Nepal",Myers et al 2000
Vespertilionidae,Scotophilus heathii,27.566944,84.450278,"Royal Chitwan National Park, Dudora Nala/Park rd, Nepal",Myers et al 2000
Vespertilionidae,Scotophilus heathii,27.533889,84.334167,"Royal Chitwan National Park, Tiger Tops, Dhangari Khola, Nepal",Myers et al 2000
Vespertilionidae,Scotophilus heathii,27.0085,84.00783,"Royal Chitwan National Park, Bardhaha Khola, Nepal",Myers et al 2000
Vespertilionidae,Scotophilus heathii,26.292528,88.151583,"Taaghandubba-5, Jhapa district, Nepal",Thapa et al 2013
Vespertilionidae,Scotophilus heathii,26.59283,87.5034,"Keroun, Nepal",Thapa et al 2013
Vespertilionidae,Scotophilus heathii,26.415583,87.441083,"Inaruwa, Morang district, Nepal",Thapa et al 2013
Vespertilionidae,Scotophilus heathii,26.511644,91.722383,"Balahati, Assam",Boro et al 2018
Vespertilionidae,Scotophilus heathii,26.65026,91.095286,"Salbari, Assam",Boro et al 2018
Vespertilionidae,Scotophilus heathii,26.654008,91.0185,"Barengabari Tea Estate, Assam",Boro et al 2018
