"Family","Species","Latitude","Longitude","Location","Source"
"Rhinolophidae","Rhinolophus rouxii","7.3921",80.516567,"Galagedara, Kurunegala, Sri Lanka","GBIF 2022"
"Rhinolophidae","Rhinolophus rouxii","7.314386",80.877904,"Udadumbara, Kandy, Sri Lanka","GBIF 2022"
"Rhinolophidae","Rhinolophus rouxii","7.948581",80.763321,"Sigiriya, Sri Lanka","GBIF 2022"
"Rhinolophidae","Rhinolophus rouxii","7.547758",80.76684,"Laggala-Pallegama, Matale, Sri Lanka","GBIF 2022"
"Rhinolophidae","Rhinolophus rouxii","6.761081",80.784809,"Ratnapura, Sri Lanka","GBIF 2022"
"Rhinolophidae","Rhinolophus rouxii","7.860661",80.675778,"Dambulla, Sri Lanka","GBIF 2022"
"Rhinolophidae","Rhinolophus rouxii","22.467446",78.434585,"Pachmarhi, Madhya Pradesh","GBIF 2022"
"Rhinolophidae","Rhinolophus rouxii","18.470797",83.137671,"Peddavalasa, Andhra Pradesh","GBIF 2022"
"Rhinolophidae","Rhinolophus rouxii","17.901",82.405,"Wangasara, Vishakapatnam, Andhra Pradesh, India","GBIF 2022"
"Rhinolophidae","Rhinolophus rouxii","6.607096",79.979975,"Kalutara, Sri Lanka","GBIF 2022"
"Rhinolophidae","Rhinolophus rouxii","7.322672",80.291689,"Polgahawela, 19 kilometers south SW of Kurunegala, Sri Lanka","GBIF 2022"
"Rhinolophidae","Rhinolophus rouxii","6.370028",80.3241,"Habarakada, Neluwa, Sri Lanka","Tharaka pers obs"
