"Family","Species","Latitude","Longitude","Location","Source"
"Pteropodidae","Pteropus medius","20.64",82.78,"Lathar, Orissa, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","28.6",77.21,"Lodhi Garden, Delhi",""
"Pteropodidae","Pteropus medius","6.875",80.604,"Lower Dick Oya Valley, Central Province, Sri Lanka","Phillips, 1980"
"Pteropodidae","Pteropus medius","26.85",80.91,"Lucknow City, Uttar Pradesh","AMNH"
"Pteropodidae","Pteropus medius","20.3",83.53,"Madanpur, Orissa, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","26.354",86.067,"Madhubani, Bihar, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","24.611",90.031,"Madhupur, Bangladesh","Kock, 1986"
"Pteropodidae","Pteropus medius","13.01",80.22,"Madras (=Chennai), Chennai district, Tamil Nadu","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","9.91",78.12,"Madurai, Tamil Nadu, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","25.562",91.296,"Maeryngkeung, Meghalaya, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","18.73",79.98,"Mahadevpur range, Andhra Pradesh, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","16.74",77.98,"Mahbubnagar, Andhra Pradesh",""
"Pteropodidae","Pteropus medius","19.18",72.855,"Malad, Maharashtra, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","22.59",80.37,"Mandla, Madhya Pradesh, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","16.37",78.75,"Mannanur, Nagarjunasagar Srisailam Tiger Reserve, Andhra Pradesh",""
"Pteropodidae","Pteropus medius","10.54",76.28,"Mannuthy, Kerala Agriculture Univeristy Campus, Thrissur, Kerala",""
"Pteropodidae","Pteropus medius","32.777",73.877,"Marala, Punjab, Pakistan","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","17.60353",81.692619,"Maredumilli, East Godavari District, Andhra Pradesh",""
"Pteropodidae","Pteropus medius","5.949",80.535,"Matara Galle, Southern Province, Sri Lanka","Molur et al., 2002"
"Pteropodidae","Pteropus medius","6.522",80.114,"Matugama, Western Province, Sri Lanka","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","6.832",80.088,"Mawanela, Western Province, Sri Lanka","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","25.453",91.754,"Mawphlang, Meghalaya, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","25.15",82.58,"Mirzapur, Uttar Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","15.38",74.17,"Mollem, Goa, India","Agrawal, 1973"
"Pteropodidae","Pteropus medius","26.228",78.223,"Morar, Madhya Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","10.514",76.641,"Mudavarum, Kerala, India","Wroughton, 1921ii"
"Pteropodidae","Pteropus medius","23.805",79.453,"Mukhi, Madhya Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","2.98",73.564,"Mulaku, Maldives","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","18.19",79.94,"Mulug, Warangal, Andhra Pradesh, India","Ghosh, 2008"
"Pteropodidae","Pteropus medius","18.97",72.82,"Mumbai, Maharashtra, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","26.129",85.379,"Muzaffarpur, Bihar, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","23.17",88.57,"Nadia, West Bengal, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","10.74",79.84,"Nagai, Tamil Nadu, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","21.07",79.27,"Nagpur, Maharashtra, India","Moghe, 1951"
"Pteropodidae","Pteropus medius","26.442",91.441,"Nalbari, Assam, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","20.46",85.08,"Narasinghpur, Orissa, India","Moghe, 1951"
"Pteropodidae","Pteropus medius","22.944",79.193,"Narsighpur, Madhya Pradesh, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","23.707",77.096,"Narsinghar, Madhya Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","7.045",80.537,"Nawalapitiya, Central Province, Sri Lanka","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","28.381",84.111,"Nepal Gunj, Nepal","Molur et al., 2002"
"Pteropodidae","Pteropus medius","0.615",73.476,"Nilandu South, Maldives","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","11.41",76.5,"Nilgiri Hills, Tamil Nadu, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","23.33",86.36,"North 24-Parganas, West Bengal, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","13.4",92.866667,"North Andaman island, Andaman and Nicobar Islands, India","Hill, 1967"
"Pteropodidae","Pteropus medius","6.966667",80.766667,"Nuwara Eliya, Central Province, Sri Lanka","Molur et al., 2002"
"Pteropodidae","Pteropus medius","21.8",80.266667,"Ouda, Madhya Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","23.883333",84.283333,"Palamau, Jharkhand, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","24.2",72.483333,"Palanpur, Gujarat, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","26.116667",91.5,"Palasbari, Assam, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","25.766667",73.433333,"Pali, Rajasthan, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","14.08",79.08,"Palkonda hills, Andhra Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","6.93",81.15,"Passara, Uva Province, Sri Lanka","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","17.4",73.95,"Patan, Maharashtra, India","Wroughton, 1916a"
"Pteropodidae","Pteropus medius","25.61",85.14,"Patna, Bihar, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","7.25",80.66,"Peradeniya, Central Province, Sri Lanka","Wroughton, 1915ci"
"Pteropodidae","Pteropus medius","28.64",79.87,"Philibhit, Uttar Pradesh, India","Wroughton, 1914"
"Pteropodidae","Pteropus medius","21.7",77.2,"Pili Sipna Valley, Maharashtra, India","Wroughton, 1912bi"
"Pteropodidae","Pteropus medius","10.28",79.81,"Point Calimere WLS, Tamil Nadu, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","28.263",83.972,"Pokhra, Nepal","Molur et al., 2002"
"Pteropodidae","Pteropus medius","7.932",81.008,"Polonnaruwa, North Central Province, Sri Lanka","Molur et al., 2002"
"Pteropodidae","Pteropus medius","18.47",73.79,"Pune, Maharashtra, India","Wroughton & Davidson, 1920i"
"Pteropodidae","Pteropus medius","25.783",87.466,"Purnea, Bihar, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","18.51",73.18,"Raigad, Maharashtra","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","21.24",81.53,"Raipur, Chhattisgarh","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","22.28",70.8,"Rajkot, Gujarat, India","Ryley, 1913bi"
"Pteropodidae","Pteropus medius","12.71",77.27,"Ramanagaram, Ramanagaram District, Karnataka","Molur et al., 2002"
"Pteropodidae","Pteropus medius","9.38",78.83,"Ramanathapuram, Tamil Nadu, India","Marimuthu, 1988"
"Pteropodidae","Pteropus medius","18.012958",79.548503,"Ramappa, Warangal, Andhra Pradesh","Srinivasulu pers obs"
"Pteropodidae","Pteropus medius","19.51",85.1,"Rambha, Ganjam Dist., Orissa","Molur et al., 2002"
"Pteropodidae","Pteropus medius","9.27",79.28,"Rameshwaram, Ramanathapuram district, Tamil Nadu, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","9.38",78.83,"Ramnad, Tamil Nadu, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","17.37",81.45,"Rampachodavaram, West Godavari","Srinivasulu pers obs"
"Pteropodidae","Pteropus medius","19.083333",79.2,"Rampur, Kawal Wildlife Sanctuary, Adilabad Dist., Andhra Pradesh","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","21.78",83.91,"Rampur, Orissa, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","23.344",85.309,"Ranchi, Jharkhand, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","6.691",80.386,"Ratnapura, Sabaragamuwa Province, Sri Lanka","Molur et al., 2002"
"Pteropodidae","Pteropus medius","19.15801",83.27753,"Rayagada, Rayagada District, Orissa","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","31.165",72.707,"Renala Khurd, Punjab, Pakistan","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","26.245",77.399,"Sabalgarh, Madhya Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","25.71",86.451,"Saharsa, Bihar, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","32.661",74.585,"Saidpur, Punjab, Pakistan","Roberts, 1977"
"Pteropodidae","Pteropus medius","22.642",87.319,"Salbani, West Bengal, India","Wroughton, 1915cii"
"Pteropodidae","Pteropus medius","11.652918",78.157654,"Salem, Tamil Nadu, India","Sinha, 1980"
"Pteropodidae","Pteropus medius","25.85",85.78,"Samastipur, Bihar, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","26.913",89.083,"Samtse, Bhutan","Molur et al., 2002"
"Pteropodidae","Pteropus medius","24.5",87.5,"Santal Pargana, Jharkhand, India","Sinha, 1986a"
"Pteropodidae","Pteropus medius","23.49",83.36,"Sarguja, Chhattisgarh",""
"Pteropodidae","Pteropus medius","17.69",74,"Satara, Maharashtra, India","Bastawde & Mahabal, 1976"
"Pteropodidae","Pteropus medius","23.2",77.081,"Sehore, Madhya Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","12.41",76.68,"Seringapatnam, Karnataka, India","Ryley, 1913a"
"Pteropodidae","Pteropus medius","23",81.05,"Shahdol, Madhya Pradesh, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","26.15",68.649,"Shahpur, Sind, Pakistan","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","24.842",90.581,"Shamgunj, Bangladesh","Siddiqi, 1961"
"Pteropodidae","Pteropus medius","25.67",76.7,"Sheopore, Madhya Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","25.567",91.883,"Shillong, Meghalaya, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","17.68",75.92,"Sholapur, Sholapur Dist., Maharashtra",""
"Pteropodidae","Pteropus medius","32.497",74.536,"Sialkot, Punjab , Pakistan","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","26.71",88.43,"Siliguri, West Bengal, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","20.265",72.999,"Silvassa, Gujarat, India","Sinha, 1981a"
"Pteropodidae","Pteropus medius","22.5",85.5,"Singhbhum, Jharkhand, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","24.886",72.847,"Sirohi, Rajasthan, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","26.598",85.495,"Sitamarhi, Bihar, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","19.751",75.713,"Siwal, Maharashtra, India","Wroughton, 1912biii"
"Pteropodidae","Pteropus medius","26.221",84.357,"Siwan, Bihar, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","22.7117",78.198,"Sohagpur, Madhya Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","21.8",80.266,"Sonawanee, Madhya Pradesh, India","Wroughton, 1913ii"
"Pteropodidae","Pteropus medius","12.9",79.31,"South Arcot, Tamil Nadu, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","8.62",77.93,"Sri Vaikundam, Tamil Nadu, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","9.51",77.63,"Srivilliputhur, Tamil Nadu, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","21.108",72.714,"Sultanabad, Gujarat, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","21.94",88.89,"Sunderbans, Bangladesh","Molur et al., 2002"
"Pteropodidae","Pteropus medius","21.8",80.266,"Supkhar, Madhya Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","21.19",72.81,"Surat, Gujarat, India","Advani, 1982a"
"Pteropodidae","Pteropus medius","16.99",73.29,"Taluka, Ratnagiri Dabhil Village, Ratnagiri Dist., Maharashtra","AMNH"
"Pteropodidae","Pteropus medius","12.92",80.12,"Tambaram, Chengulpet district, Tamil Nadu","Molur et al., 2002"
"Pteropodidae","Pteropus medius","19.18",72.85,"Thana, Maharashtra, India","McCann, 1934"
"Pteropodidae","Pteropus medius","10.78",79.13,"Thanjavur, Tamil Nadu, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","10.79",78.7,"Thiruchirapalli, Tamil Nadu, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","16.5",79.26,"Thurkasala, near Anupu, Nagarjunasagar Srisailam Tiger Reserve, Andhra Pradesh","Srinivasulu pers obs"
"Pteropodidae","Pteropus medius","8.83",77.66,"Tirunelveli, Tamil Nadu, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","8.44",76.92,"Trivandrum, Kerala, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","18.22",83.04,"Tyda, Vishakapatnam, Andhra Pradesh","Srinivasulu pers obs"
"Pteropodidae","Pteropus medius","24.57127",73.691544,"Udaipur, Rajasthan, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","23.416667",78.633333,"Umaria, Madhya Pradesh, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","12.831",75.246,"Uppinagadi, Karnataka, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","7.7",81.6,"Valaichenai, Eastern Province, Sri Lanka","Wroughton, 1915ci"
"Pteropodidae","Pteropus medius","25.28",82.95,"Varanasi, Uttar Pradesh, India","Sinha, 1980"
"Pteropodidae","Pteropus medius","15.325",76.465,"Vijayanagar, Karnataka, India","Wroughton, 1913iii"
"Pteropodidae","Pteropus medius","17.699",83.251,"Waltair, Visakhapatnam disttirct, Andhra Pradesh","Ghosh 2006"
