"Family","Species","Latitude","Longitude","Location","Source"
"Pteropodidae","Cynopterus sphinx","24.049659",91.922525,"Nepaltilla, Tripura","Sinha 1999"
"Pteropodidae","Cynopterus sphinx","25.755583",93.844071,"Jharnapani, Chümoukedima District, Nagaland","Sinha 1999"
"Pteropodidae","Cynopterus sphinx","24.374241",92.12787,"Dharamnagar, Tripura","Sinha 1999"
"Pteropodidae","Cynopterus sphinx","26.5329",91.7296,"Balahati village, Baksa Dist. Western Assam","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","27.571644",95.337229,"Guijan, Assam","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","27.252494",95.669491,"Lama, Assam","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","25.351067",90.684094,"Siju Cave, West Garo Hills, Meghalaya","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","25.385655",92.601146,"Khahnar, Meghalaya","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","25.15478",92.219217,"Kharkhana, Meghalaya","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","21.749948",79.33528,"Pench National Park, Maharashtra","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","18.295885",73.637118,"Velhe, Maharashtra","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","19.201876",73.876923,"Junnar, Maharashtra","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","21.496829",77.313357,"Semadoh in Melghat Tiger Reserve, Maharashtra","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","20.340087",79.305862,"Tadoba-Andhari Tiger Reserve, Maharahtra","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","17.98589",75.1147,"Nira Narsinghpur, Maharashtra","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","17.686821",75.314258,"Pandharpur, Maharashtra","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","18.230483",75.693825,"Barshi, Maharashtra","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","18.451301",74.579357,"Daund, Maharashtra","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","18.630246",76.630037,"Pangaon, Maharashtra","Saikia 2018"
"Pteropodidae","Cynopterus sphinx","9.94",78.01,"Madurai Kamaraj University Campus, Madurai, Tamil Nadu","Baskaran et al. (2015)"
"Pteropodidae","Cynopterus sphinx","19.549",73.204,"Dimbhe, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","18.647",74.456,"Supe, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","18.434",74.461,"Patas, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","18.459",74.587,"Daund, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","19.151",74.672,"Nimbalak, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","18.184",74.61,"Baramati, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","17.898",74.754,"Natepute, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","18.114",75.031,"Indapur, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","18.404",75.195,"Karmala, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","17.984",75.116,"Nira-Narsingpur, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","17.863",74.905,"Malshiras, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","17.897",75.053,"Malinagar, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","18.029",75.19,"Tembhurni, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","17.728",75.039,"Maloli, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","19.116",74.547,"Bhalavani, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","17.674",75.323,"Pandharpur, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","17.511",75.451,"Mangalvedha, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","17.659",75.906,"Solapur, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","17.961",75.888,"Kati, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","18.63",76.628,"Pangaon, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","18.233",75.694,"Barshi, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","16.866",74.298,"Kini, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","18.343",76.23,"Jagji, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","18.206",76.178,"Osmanabad, Maharashtra","Gaikwad et al. (2012)"
"Pteropodidae","Cynopterus sphinx","26.728",88.392,"Siliguri, West Bengal","Mourya et al. (2013)"
"Pteropodidae","Cynopterus sphinx","25.208",92.262,"Umlyngsha, Meghalaya","Saikia et al 2018"
"Pteropodidae","Cynopterus sphinx","17.417",78.531,"Osmania University Campus, Hyderabad Dist., Telangana","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","12.09",92.749,"Baratang Islands, Middle Andaman, A & N Islands","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","12.095",92.743,"Nayadera, Baratang Island, Middle Andaman, A & N Islands","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","12.991",92.707,"Interview Island, North Andaman Islands, A & N Islands","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","11.663",92.742,"Gandhi Park, Port Blair, South Andaman, A & N Islands","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","17.417",78.531,"Zoology Department, Osmania University, Hyderabad Dist, Telangana","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","12.86",92.882,"Burmadera, Mayabander, Middle Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","12.866",92.87,"Webi, Mayabunder, Middle Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","12.862",92.867,"Devpur, near Mayabander, Middle Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","11.674",92.741,"Dignabad village, Port Blair, South Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","13.077",93.021,"Ramnagar, North Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","13.239",92.975,"Diglipur, North Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","13.527",93.013,"Chippo, North Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","12.03",92.998,"Govindnagar, Havelock Island, South Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","11.818",92.615,"Kalapani Resort, Neil Island, South Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","10.593",92.536,"Hut Bay, Little Andaman Island, South Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","11.436",92.633,"Rutland Island, South Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","11.588",92.615,"Wandoor, South Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","11.505",92.741,"Chidiatapu, South Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","11.74",92.709,"Wimberlygunj, South Andaman","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","11.635956",75.786549,"Janikikad, Maridongrachinaveli, Perimanamuzhy, Kozhikode Dist., Kerala","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","12.453",75.947,"Gandhadakote, Bychanalli, Kushalnagar, Kodagu district, Karnataka","OU.NHM Collection"
"Pteropodidae","Cynopterus sphinx","8.8586",77.2175,"Shendurney WLS and surrounding unprotected areas.","Deshpande (2012)"
"Pteropodidae","Cynopterus sphinx","23.424",91.827,"Gomathi WS., Tripura, India","Majumder et al. (2015)"
"Pteropodidae","Cynopterus sphinx","24.498",92.361,"Unakoti, Tripura, India.","Majumder et al. (2015)"
"Pteropodidae","Cynopterus sphinx","23.985",92.277,"Ballianchip, Tripura, India","Majumder et al. (2015)"
"Pteropodidae","Cynopterus sphinx","28.951139",80.228056,"Vegetable fiels, Mandipur V.D.C, Nepal.","Chaudhary & Ghimire (2011)"
"Pteropodidae","Cynopterus sphinx","20.29522",85.824787,"Bhubaneswar city","Debata et al. (2018)"
"Pteropodidae","Cynopterus sphinx","27.689",83.464,"Butwal, Milan chowk, Amarmarg, Nepal","Adhikari 2010"
"Pteropodidae","Cynopterus sphinx","26.728",88.392,"Siliguri, West Bengal","Mourya et al. (2013)"
"Pteropodidae","Cynopterus sphinx","25.756",93.881,"Medziphema town, in Dimapur district, Nagaland","Mani et al 2017"
"Pteropodidae","Cynopterus sphinx","28.500278",81.33361,"Bardia National Park and Buffer Zone, Nepal","Thapa et al 2021"
